distri	refdistribuidora	codiprovincia	tarname	tipocambio	tipopunto	nprocessos	ontime	late	verylate	ontimeaddedtime	lateaddedtime	verylateaddedtime	nomprovincia	nomdistribuidora	casos	bool
2273	0031	43	2.0A	C3	5	45	45	0	0	17.0	0.0	0.0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7141,7142,7423,7427,7439,7490,7519,7538,7553,7558,7592,7598,7614,7844,7973,7974,7985,8438,8440,8444,8506,8515,8550,8552,8562,8579,8600,9039,9041,9059,9193,9207,9222,9244,9255,9435,9436,9478,9480,9512,9520,9536,9537,9546,9564	True
2273	0031	43	2.0DHA	C3	5	2	2	0	0	0.0	0.0	0.0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8485,9129	True
2273	0031	43	2.1A	C3	5	2	2	0	0	0.0	0.0	0.0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8013,9560	True
2273	0031	43	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7501	True
2273	0031	44	2.0A	C3	5	5	5	0	0	1.0	0.0	0.0	Teruel	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8358,8449,8465,9216,9311	True
2273	0031	44	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Teruel	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7570	True
2273	0031	46	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	València	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7618	True
2273	0031	50	2.0A	C3	5	27	27	0	0	1.0	0.0	0.0	Zaragoza	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7441,7511,7515,7520,7857,7858,7919,7921,7994,8362,8389,8392,8399,8439,8488,8491,8511,8521,8543,8544,8565,9194,9202,9204,9208,9425,9563	True
2273	0031	50	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Zaragoza	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	9128	True
2280	0021	01	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Araba	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8442,8479	True
2280	0021	02	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	Albacete	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8055,8059,8520,8585,9364	True
2280	0021	02	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Albacete	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7636	True
2280	0021	03	2.0A	C3	5	37	37	0	0	4.0	0.0	0.0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7215,7420,7468,7471,7549,7550,7903,7904,7920,7970,7987,7990,8021,8083,8085,8323,8353,8381,8420,8503,8529,8581,8845,9030,9120,9122,9135,9138,9139,9148,9168,9253,9280,9355,9356,9373,9392	True
2280	0021	03	2.0DHA	C3	5	7	7	0	0	0.0	0.0	0.0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7418,7470,7841,7948,8325,9164,9167	True
2280	0021	03	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9386	True
2280	0021	05	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Avila	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7435,8034	True
2280	0021	09	2.0A	C3	5	8	8	0	0	0.0	0.0	0.0	Burgos	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7510,7600,7601,8000,8064,8065,9281,9383	True
2280	0021	09	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Burgos	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9382	True
